phase,iter,timesteps_total,episodes_total,episode_reward_mean,episode_reward_min,episode_reward_max,policy_reward_mean/p_top,policy_reward_mean/p_bottom,policy_reward_mean/a,social_welfare_coin_eq_times_prod
PHASE 3A,26,21600,21,539.0864301750081,312.08378204489475,783.3648022625396,136.92044219873938,149.22964029870474,31.617043459694862,37.77141671317
PHASE 3A,27,22400,22,516.2103632693124,35.81295824970347,783.3648022625396,132.10947986394834,143.909474431079,30.02392612178504,62.06825334821451
PHASE 3A,28,23200,23,517.3559802099406,35.81295824970347,783.3648022625396,132.89980886442888,142.95894248117705,30.18715360804131,16.88316615513427
PHASE 3A,29,24000,24,518.7917218175115,35.81295824970347,783.3648022625396,129.49001648118886,147.51235704142314,30.223668536861908,0.0
PHASE 3A,30,24800,24,518.7917218175115,35.81295824970347,783.3648022625396,129.49001648118886,147.51235704142312,30.22366853686191,120.71811300223231
PHASE 3A,31,25600,25,519.5974995445773,35.81295824970347,783.3648022625396,130.9942433740247,146.66891394726622,30.241792777910327,46.8713609095985
PHASE 3A,32,26400,26,502.44360121642654,35.81295824970347,783.3648022625396,127.54904786564884,142.56923216083297,29.040665148742644,45.89329101562524
PHASE 3A,33,27200,27,499.3375763505086,35.81295824970347,783.3648022625396,126.71922494243235,141.31270581537007,28.913205699087897,25.577723214285964
PHASE 3A,34,28000,28,488.98872327446236,35.81295824970347,783.3648022625396,123.50022469802262,139.84909169398782,28.20492586030625,0.0
PHASE 3A,35,28800,28,488.98872327446236,35.81295824970347,783.3648022625396,123.5002246980226,139.8490916939878,28.20492586030625,49.9035139508932
PHASE 3A,36,29600,29,477.922791868835,35.81295824970347,783.3648022625396,123.0861768546282,135.89737457738485,27.367405054602543,55.02329094587089
PHASE 3A,37,30400,30,466.27885769796774,35.81295824970347,783.3648022625396,120.28005841607128,132.99940982584704,26.624923682006063,93.55121170479931
PHASE 3A,38,31200,31,470.80283804260364,35.81295824970347,783.3648022625396,119.76169190372076,134.5627510316917,27.059799388398737,24.650895089286074
PHASE 3A,39,32000,32,474.7622081634464,35.81295824970347,783.3648022625396,121.72202255630634,134.2200586410529,27.35251587076065,0.0
PHASE 3A,40,32800,32,474.7622081634464,35.81295824970347,783.3648022625396,121.72202255630634,134.22005864105293,27.35251587076065,100.59697143554712
PHASE 3A,41,33600,33,473.12683496358216,35.81295824970347,783.3648022625396,123.01025037854266,132.41038365145664,27.213275116697687,110.39403023856049
PHASE 3A,42,34400,34,475.65569399794214,35.81295824970347,783.3648022625396,122.48224427945149,133.17516165268907,27.49978600822499,33.73132341657392
PHASE 3A,43,35200,35,465.9860744513761,35.81295824970347,783.3648022625396,120.57780079171462,130.78920346261228,26.82738377463096,16.18000000000041
PHASE 3A,44,36000,36,456.4889364779505,35.81295824970347,783.3648022625396,117.84302076890887,128.6042763617628,26.25520491840969,0.0
PHASE 3A,45,36800,36,456.4889364779505,35.81295824970347,783.3648022625396,117.84302076890887,128.60427636176283,26.25520491840969,36.65015694754506
PHASE 3A,46,37600,37,447.27757996819463,35.81295824970347,783.3648022625396,116.54590849235622,125.7907183884086,25.61761913592856,62.567198660714524
PHASE 3A,47,38400,38,446.4163701035017,35.81295824970347,783.3648022625396,118.0178131242734,124.12111459961005,25.53468029745218,60.745037405831646
PHASE 3A,48,39200,39,448.22273674436906,35.81295824970347,783.3648022625396,118.06472752289233,124.76567375634416,25.674041933141417,24.80375000000036
PHASE 3A,49,40000,40,445.62943700057133,35.81295824970347,783.3648022625396,117.02141376190339,123.74017123535228,25.60848150041439,0.0
PHASE 3B,0,800,0,,,,,,,156.66294433593765
PHASE 3B,1,1600,1,652.9359914878411,652.9359914878411,652.9359914878411,114.9478125000012,216.61024088541723,40.17224226279864,92.47040736607164
PHASE 3B,2,2400,2,618.6108344274953,584.2856773671494,652.9359914878411,110.6952473958346,204.82842773437557,37.88589491215769,56.79713727678594
PHASE 3B,3,3200,3,500.4556126466319,264.14516908490526,652.9359914878411,103.4696614583349,157.583149739584,29.925350181088017,22.11263950892881
PHASE 3B,4,4000,4,466.557039429257,264.14516908490526,652.9359914878411,105.44382161458479,142.97042480468818,27.26784912624793,0.0
PHASE 3B,5,4800,4,466.557039429257,264.14516908490526,652.9359914878411,105.44382161458478,142.97042480468818,27.26784912624793,149.10115443638404
PHASE 3B,6,5600,5,492.4520980739564,264.14516908490526,652.9359914878411,109.50239648437635,153.49711979166725,28.681572724738327,80.38934249441985
PHASE 3B,7,6400,6,489.33203081467644,264.14516908490526,652.9359914878411,121.6905632052965,140.65111291232702,28.37379433713134,51.01295758928594
PHASE 3B,8,7200,7,475.53193205229337,264.14516908490526,652.9359914878411,113.24522628348355,140.6344881510423,27.7065272022209,14.503906250000293
PHASE 3B,9,8000,8,457.5643863980009,264.14516908490526,652.9359914878411,109.10707853190257,134.5170470540371,26.742532601507797,0.0
PHASE 3B,10,8800,8,457.5643863980009,264.14516908490526,652.9359914878411,109.10707853190259,134.5170470540371,26.7425326015078,130.6782198660716
PHASE 3B,11,9600,9,474.8959536255631,264.14516908490526,652.9359914878411,115.63342397280235,137.72381890914414,27.69233884295197,73.28101004464312
PHASE 3B,12,10400,10,482.66970775622065,264.14516908490526,652.9359914878411,117.1710602213556,137.7346051432298,28.470505298954286,72.97002427455374
PHASE 3B,13,11200,11,483.9740495494958,264.14516908490526,652.9359914878411,120.98832617187647,134.40819245975442,28.572191364733236,22.608102678571726
PHASE 3B,14,12000,12,485.81353197183375,264.14516908490526,652.9359914878411,117.90325623915076,137.55588215060828,28.794299197759553,0.0
PHASE 3B,15,12800,12,485.81353197183375,264.14516908490526,652.9359914878411,117.90325623915076,137.55588215060828,28.794299197759557,77.31772889055556
PHASE 3B,16,13600,13,475.5845642488314,264.14516908490526,652.9359914878411,114.56269904034102,134.0947030148244,28.365895274208583,95.5327652762279
PHASE 3B,17,14400,14,485.30140337525324,264.14516908490526,652.9359914878411,115.11240352667089,139.04613791852745,28.892857741257092,72.09157366071447
PHASE 3B,18,15200,15,491.7620846978352,264.14516908490526,652.9359914878411,113.5729350450318,144.32781552951454,29.23266676541125,20.44620535714319
PHASE 3B,19,16000,16,495.95131276645895,264.14516908490526,652.9359914878411,113.86889259592834,144.35272603352928,29.716211767125255,0.0
PHASE 3B,20,16800,16,495.95131276645895,264.14516908490526,652.9359914878411,113.86889259592836,144.35272603352928,29.716211767125255,166.82858004324794
PHASE 3B,21,17600,17,506.88032100883305,264.14516908490526,681.7444528868177,118.67835914282848,144.9164721354173,30.410686216323224,118.70471316964303
PHASE 3B,22,18400,18,510.72436988548645,264.14516908490526,681.7444528868177,119.72975506139831,145.16819477719972,30.728302505860697,57.64387198311968
PHASE 3B,23,19200,19,524.071917308277,264.14516908490526,764.3277709185058,121.16058402506654,150.6074581688603,31.537984389293257,26.616573660714533
PHASE 3B,24,20000,20,525.9378911198165,264.14516908490526,764.3277709185058,122.1635182352716,150.06379098958396,31.713822736869542,0.0
PHASE 3B,25,20800,20,525.9378911198165,264.14516908490526,764.3277709185058,122.16351823527161,150.06379098958396,31.713822736869542,138.25625299944215
PHASE 3B,26,21600,21,534.5819582130771,264.14516908490526,764.3277709185058,120.74943380107719,156.06260352182602,32.221240111271115,81.54955636160744
PHASE 3B,27,22400,22,529.6962677654697,264.14516908490526,764.3277709185058,119.29671297015715,154.06842935606122,32.0413906799059,59.28809235491091
PHASE 3B,28,23200,23,528.3431831259742,264.14516908490526,764.3277709185058,118.0405639843057,154.90707101449337,31.924443515896478,23.387468750000316
PHASE 3B,29,24000,24,536.3253683966341,264.14516908490526,764.3277709185058,122.87393935648747,154.8151792534728,32.3295312233337,0.0
PHASE 3B,30,24800,24,536.3253683966341,264.14516908490526,764.3277709185058,122.87393935648747,154.81517925347282,32.32953122333371,82.23302120535743
PHASE 3B,31,25600,25,529.3091546786274,264.14516908490526,764.3277709185058,121.94175553222802,152.11697833333392,31.906302601632706,103.46523995535733
PHASE 3B,32,26400,26,534.2793744712524,264.14516908490526,764.3277709185058,123.61407783547573,152.68783613782108,32.247182562243886,67.03399832589307
PHASE 3B,33,27200,27,532.9954907018507,264.14516908490526,764.3277709185058,121.80794306821616,153.5036870659728,32.21048257095729,27.189202008928714
PHASE 3B,34,28000,28,532.7501358596074,264.14516908490526,764.3277709185058,121.13138796386863,154.10742536272386,32.18891531662643,0.0
PHASE 3B,35,28800,28,532.7501358596074,264.14516908490526,764.3277709185058,121.13138796386863,154.10742536272383,32.18891531662643,130.5858292410716
PHASE 3B,36,29600,29,532.0164421699884,264.14516908490526,764.3277709185058,120.76053442775824,154.2098974048139,32.13075129217646,101.18133858816991
PHASE 3B,37,30400,30,531.2793479134003,264.14516908490526,764.3277709185058,119.8459073388686,154.94379525282184,32.06120566521308,94.51511207798559
PHASE 3B,38,31200,31,535.1471229459282,264.14516908490526,764.3277709185058,122.9847689390135,154.0032563403064,32.2698872083253,32.36489732142877
PHASE 3B,39,32000,32,534.5736391528485,264.14516908490526,764.3277709185058,122.33286421305479,154.27399930623432,32.24584695419409,0.0
PHASE 3B,40,32800,32,534.5736391528485,264.14516908490526,764.3277709185058,122.33286421305479,154.27399930623434,32.2458469541941,101.92227678571453
PHASE 3B,41,33600,33,531.0738720496581,264.14516908490526,764.3277709185058,120.88123859296228,153.76423954190403,32.05354923934825,110.8252573939734
PHASE 3B,42,34400,34,530.5779177147404,264.14516908490526,764.3277709185058,119.73822734375142,154.6845498985147,32.019392559058566,71.58824407087073
PHASE 3B,43,35200,35,530.561821245456,264.14516908490526,764.3277709185058,119.09856423549247,155.4498008537953,32.0016820195203,23.018081752232447
PHASE 3B,44,36000,36,534.9387704397192,264.14516908490526,764.3277709185058,121.04884003002164,155.51135250108572,32.29732223857575,0.0
PHASE 3B,45,36800,36,534.9387704397192,264.14516908490526,764.3277709185058,121.04884003002167,155.51135250108572,32.29732223857575,72.53678934151822
PHASE 3B,46,37600,37,529.5669227052891,264.14516908490526,764.3277709185058,120.41444859058423,153.21454660578613,31.9922409386142,99.3407868303573
PHASE 3B,47,38400,38,528.4880981130435,264.14516908490526,764.3277709185058,118.86224524225747,154.64592366879174,31.872491150248713,84.42547426060287
PHASE 3B,48,39200,39,529.0491536990233,264.14516908490526,764.3277709185058,118.52108080929632,155.09395019865178,31.929265336383743,33.3213839285716
PHASE 3B,49,40000,40,524.5807102376764,264.14516908490526,764.3277709185058,117.93392748698061,153.2185397249355,31.678530378219456,0.0
