phase,iter,timesteps_total,episodes_total,episode_reward_mean,episode_reward_min,episode_reward_max,policy_reward_mean/p_top,policy_reward_mean/p_bottom,policy_reward_mean/a,social_welfare_coin_eq_times_prod
PHASE 3A,27,22400,22,438.53529680743793,197.63480760585443,770.7794875345137,128.69342299952737,100.79362342603359,26.131031297734992,75.9336607142859
PHASE 3A,28,23200,23,447.396879182395,197.63480760585443,770.7794875345137,128.60045035099722,105.63567376620605,26.645094383149125,22.700669642857445
PHASE 3A,29,24000,24,442.20048445349704,197.63480760585443,770.7794875345137,127.8237280273446,103.2798686896438,26.38711096706379,0.0
PHASE 3A,30,24800,24,442.20048445349715,197.63480760585443,770.7794875345137,127.8237280273446,103.2798686896438,26.387110967063794,138.37091517857158
PHASE 3A,31,25600,25,449.84771043698083,197.63480760585443,770.7794875345137,130.65862265625083,104.50772602539142,26.83517021941743,123.191361607143
PHASE 3A,32,26400,26,455.67661025288356,197.63480760585443,770.7794875345137,131.50143404447198,106.69144529685076,27.185466363945064,101.03468750000015
PHASE 3A,33,27200,27,461.59666486173415,197.63480760585443,770.7794875345137,131.86441526813354,108.93023243091801,27.60025214533511,19.18847656250042
PHASE 3A,34,28000,28,473.81121250935837,197.63480760585443,803.6039989952101,136.04530854724783,110.5195833188019,28.405790080413137,0.0
PHASE 3A,35,28800,28,473.81121250935837,197.63480760585443,803.6039989952101,136.04530854724786,110.51958331880189,28.405790080413137,150.23496651785734
PHASE 3A,36,29600,29,478.9503693252504,197.63480760585443,803.6039989952101,137.1998614852738,111.4840624859697,28.78330566925028,110.46349609375018
PHASE 3A,37,30400,30,484.43666253196494,197.63480760585443,803.6039989952101,138.2965549045147,113.38533375379849,29.09434673420577,61.979397321428806
PHASE 3A,38,31200,31,495.7647204156654,197.63480760585443,835.6064569266802,141.12567981350887,116.65630753055768,29.747841633949093,24.503671875000325
PHASE 3A,39,32000,32,504.82074102946206,197.63480760585443,835.6064569266802,143.06548685709717,119.48448607126943,30.283846012636044,0.0
PHASE 3A,40,32800,32,504.820741029462,197.63480760585443,835.6064569266802,143.06548685709714,119.48448607126943,30.283846012636047,163.8613825334823
PHASE 3A,41,33600,33,513.3369845607058,197.63480760585443,835.6064569266802,147.02813111584675,119.74504615244312,30.820475911550975,125.72765625000015
PHASE 3A,42,34400,34,523.1653283584685,197.63480760585443,847.5006736846404,148.66921089920422,123.44709749109676,31.38112749601982,101.2472321428573
PHASE 3A,43,35200,35,531.6431802432137,197.63480760585443,847.5006736846404,150.67850446428648,126.08550333658924,31.859896555291016,14.745984933036118
PHASE 3A,44,36000,36,534.7574002290789,197.63480760585443,847.5006736846404,153.9599913194452,124.68989211471063,32.01343959936409,0.0
PHASE 3A,45,36800,36,534.7574002290789,197.63480760585443,847.5006736846404,153.95999131944518,124.68989211471063,32.01343959936409,166.40202008928588
PHASE 3A,46,37600,37,539.7469992831462,197.63480760585443,847.5006736846404,155.1588344594602,126.36594092016892,32.277777987938215,133.18170758928588
PHASE 3A,47,38400,38,549.9114654964893,197.63480760585443,925.9967153901854,158.13566885964985,128.15497454726975,32.952602761194726,55.13432965959841
PHASE 3A,48,39200,39,549.5194110780226,197.63480760585443,925.9967153901854,157.72168569711613,128.32998037485044,32.933468125755525,31.02482142857158
PHASE 3A,49,40000,40,557.4393710843658,197.63480760585443,925.9967153901854,159.5267789713549,130.77417748006255,33.39230182911691,0.0
PHASE 3B,0,800,0,,,,,,,165.14566964285723
PHASE 3B,1,1600,1,662.3185571759129,662.3185571759129,662.3185571759129,186.5504166666672,179.14940104166698,37.07734243344066,109.64191964285736
PHASE 3B,2,2400,2,635.3512574187126,608.3839576615123,662.3185571759129,207.38869791666724,132.0878255208341,36.984341747646575,78.477865513393
PHASE 3B,3,3200,3,691.1222996163145,608.3839576615123,802.6643840115181,211.45282986111167,158.09694444444503,40.196565663839806,24.992619977678846
PHASE 3B,4,4000,4,705.5651737183676,608.3839576615123,802.6643840115181,211.82302083333389,164.79581705729225,41.11829197846268,0.0
PHASE 3B,5,4800,4,705.5651737183678,608.3839576615123,802.6643840115181,211.82302083333383,164.79581705729225,41.11829197846268,195.84421037946436
PHASE 3B,6,5600,5,735.9693342744415,608.3839576615123,857.5859764987365,212.82000260416717,183.05774218750048,42.511448685341634,103.10495954241092
PHASE 3B,7,6400,6,718.0144360325776,608.3839576615123,857.5859764987365,195.52851019965337,186.2280056423616,42.032240023815675,92.20277692522342
PHASE 3B,8,7200,7,732.7283850406459,608.3839576615123,857.5859764987365,196.58527808779817,191.91153924851238,43.02894596303729,30.797254464286038
PHASE 3B,9,8000,8,746.3545547504615,608.3839576615123,857.5859764987365,206.35308837890682,189.14263590494838,43.857353808321065,0.0
PHASE 3B,10,8800,8,746.3545547504616,608.3839576615123,857.5859764987365,206.35308837890682,189.14263590494838,43.857353808321065,149.66109375000016
PHASE 3B,11,9600,9,738.355212821863,608.3839576615123,857.5859764987365,198.18060836226917,191.1119726562505,43.63282897541311,106.24247209821439
PHASE 3B,12,10400,10,740.6447144144994,608.3839576615123,857.5859764987365,197.52068294270893,193.5588899739588,43.695642687224364,92.04930803571447
PHASE 3B,13,11200,11,759.7720727359098,608.3839576615123,951.0456559500134,202.01267104640212,197.91295868844745,44.980805375127844,37.559029017857306
PHASE 3B,14,12000,12,766.2753761681923,608.3839576615123,951.0456559500134,205.814714084202,197.81666612413244,45.33049949497751,0.0
PHASE 3B,15,12800,12,766.2753761681923,608.3839576615123,951.0456559500134,205.81471408420194,197.81666612413244,45.330499494977495,185.59118024553584
PHASE 3B,16,13600,13,773.9329364978504,608.3839576615123,951.0456559500134,210.30135066105825,197.05194461137867,45.82245515317193,130.47715401785723
PHASE 3B,17,14400,14,774.8441761537075,608.3839576615123,951.0456559500134,208.85793201264934,199.55410481770883,45.804017415413874,94.77792410714291
PHASE 3B,18,15200,15,775.0511937000632,608.3839576615123,951.0456559500134,209.69963932291714,199.6350603298616,45.71456175590586,38.966821289062736
PHASE 3B,19,16000,16,785.8904237569354,608.3839576615123,951.0456559500134,210.21233235677136,204.83724080403692,46.35510632451119,0.0
PHASE 3B,20,16800,16,785.8904237569354,608.3839576615123,951.0456559500134,210.21233235677136,204.83724080403692,46.3551063245112,142.5732979910716
PHASE 3B,21,17600,17,778.907905212809,608.3839576615123,951.0456559500134,204.94289981617703,204.64258386948578,46.16530269088871,104.48150669642872
PHASE 3B,22,18400,18,759.6151722833132,431.63871248188235,951.0456559500134,201.52445746527837,197.9335543258107,45.01964506152381,97.901361607143
PHASE 3B,23,19200,19,761.397962701377,431.63871248188235,951.0456559500134,201.72586211622863,198.4115936814698,45.157563362955564,29.951026785714543
PHASE 3B,24,20000,20,762.7137194150353,431.63871248188235,951.0456559500134,204.13758723958387,197.2043317057297,45.1714750587109,0.0
PHASE 3B,25,20800,20,762.7137194150353,431.63871248188235,951.0456559500134,204.13758723958387,197.2043317057297,45.1714750587109,221.43859375000005
PHASE 3B,26,21600,21,769.8089720359852,431.63871248188235,951.0456559500134,205.7537090773815,199.7467047991076,45.538569769932685,125.92061941964296
PHASE 3B,27,22400,22,761.147695094872,431.63871248188235,951.0456559500134,204.58398555871264,196.5040988991482,45.007451329622114,105.705267857143
PHASE 3B,28,23200,23,760.5653987756111,431.63871248188235,951.0456559500134,203.7376641757252,196.7925053781708,45.00440365271,37.79064732142875
PHASE 3B,29,24000,24,762.0506259365397,431.63871248188235,951.0456559500134,204.17952148437553,197.20979682074702,45.08266345392277,0.0
PHASE 3B,30,24800,24,762.0506259365397,431.63871248188235,951.0456559500134,204.17952148437553,197.20979682074702,45.082663453922756,133.35541015625023
PHASE 3B,31,25600,25,758.102471958859,431.63871248188235,951.0456559500134,204.35751822916723,193.86575677083385,44.98489961985291,146.82355468750015
PHASE 3B,32,26400,26,762.8704312969924,431.63871248188235,951.0456559500134,204.49569861778903,195.22007662259668,45.39433200707143,95.47185267857157
PHASE 3B,33,27200,27,764.2475863420123,431.63871248188235,951.0456559500134,207.02096981095735,193.31991174768572,45.488338097916724,34.151855468750256
PHASE 3B,34,28000,28,766.132597230082,431.63871248188235,951.0456559500134,207.8796005394351,192.41259533110176,45.73005016993863,0.0
PHASE 3B,35,28800,28,766.1325972300822,431.63871248188235,951.0456559500134,207.8796005394351,192.41259533110173,45.73005016993863,163.23361467633933
PHASE 3B,36,29600,29,764.6756204418085,431.63871248188235,951.0456559500134,207.42382812500054,192.82310569324767,45.55358582794053,160.64947544642865
PHASE 3B,37,30400,30,766.7590492892407,431.63871248188235,951.0456559500134,206.7764644097228,194.5526723090283,45.67873907130669,85.59698660714297
PHASE 3B,38,31200,31,766.7324353462183,431.63871248188235,951.0456559500134,207.4404763104844,194.69463415658652,45.57466560988886,25.15635602678594
PHASE 3B,39,32000,32,768.1024993550899,431.63871248188235,951.0456559500134,207.8418465169276,195.14300659179736,45.639705780791076,0.0
PHASE 3B,40,32800,32,768.10249935509,431.63871248188235,951.0456559500134,207.8418465169276,195.14300659179736,45.639705780791076,164.47751116071439
PHASE 3B,41,33600,33,769.0090754795225,431.63871248188235,951.0456559500134,207.94797881155355,195.90831794507625,45.6440973403571,130.58034598214297
PHASE 3B,42,34400,34,767.4610955174429,431.63871248188235,951.0456559500134,208.340481579351,194.7551037837015,45.54568876929431,74.94906250000025
PHASE 3B,43,35200,35,769.6805824000725,431.63871248188235,951.0456559500134,208.91735770089338,194.89440234375053,45.73360279442411,24.062642299107452
PHASE 3B,44,36000,36,767.1506410853922,431.63871248188235,951.0456559500134,209.4029264322922,193.25884168836856,45.56110912058699,0.0
PHASE 3B,45,36800,36,767.1506410853923,431.63871248188235,951.0456559500134,209.4029264322922,193.25884168836856,45.561109120587,157.89809151785727
PHASE 3B,46,37600,37,763.1381582970063,431.63871248188235,951.0456559500134,208.80542616835638,192.08822124859284,45.28056386000264,143.48332589285727
PHASE 3B,47,38400,38,763.3402956087374,431.63871248188235,951.0456559500134,209.8325229577856,191.48412880345444,45.25295548093268,98.33223214285728
PHASE 3B,48,39200,39,766.0610351708284,431.63871248188235,951.0456559500134,210.13272402510736,192.23544120593002,45.461608742469366,44.126132812500124
PHASE 3B,49,40000,40,768.0874792934426,431.63871248188235,951.0456559500134,211.2443238932297,192.25793668619843,45.57315233924729,0.0
